timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2023-12-22T00:00:00.000Z";"2023-12-22T23:59:59.999Z";"2023-12-22T15:10:00.000Z";"2023-12-22T00:00:00.000Z";"2781";0.5965325918;0.6184336991;0.5965325918;0.6166952044;77088311.68;630382243.81;1022194172;"2023-12-22T23:59:59.999Z"
"2023-12-21T00:00:00.000Z";"2023-12-21T23:59:59.999Z";"2023-12-21T22:30:00.000Z";"2023-12-21T01:14:00.000Z";"2781";0.5807332519;0.6009641158;0.576225349;0.5963204401;69170665.4;609214405.08;1021622544;"2023-12-21T23:59:59.999Z"
"2023-12-20T00:00:00.000Z";"2023-12-20T23:59:59.999Z";"2023-12-20T14:36:00.000Z";"2023-12-20T20:10:00.000Z";"2781";0.5780684805;0.5972195064;0.5740146039;0.5807384456;75416402.04;545623641.4;939534218;"2023-12-20T23:59:59.999Z"
"2023-12-19T00:00:00.000Z";"2023-12-19T23:59:59.999Z";"2023-12-19T02:10:00.000Z";"2023-12-19T18:37:00.000Z";"2781";0.6179050682;0.6281330746;0.5682591766;0.5780621424;84117278.12;542862160.45;939106924;"2023-12-19T23:59:59.999Z"
"2023-12-18T00:00:00.000Z";"2023-12-18T23:59:59.999Z";"2023-12-18T00:00:00.000Z";"2023-12-18T10:38:00.000Z";"2781";0.6582040036;0.6582040036;0.5787789755;0.6178037833;84257801.2;579950697.18;938729598;"2023-12-18T23:59:59.999Z"
"2023-12-17T00:00:00.000Z";"2023-12-17T23:59:59.999Z";"2023-12-17T19:36:00.000Z";"2023-12-17T08:16:00.000Z";"2781";0.6362090836;0.6763831511;0.6224209251;0.6582757911;85271399.04;617788759.76;938495336;"2023-12-17T23:59:59.999Z"
"2023-12-16T00:00:00.000Z";"2023-12-16T23:59:59.999Z";"2023-12-16T13:16:00.000Z";"2023-12-16T00:40:00.000Z";"2781";0.633547443;0.6558911916;0.6247091779;0.6361454933;66916976.09;596687163.21;937972790;"2023-12-16T23:59:59.999Z"
"2023-12-15T00:00:00.000Z";"2023-12-15T23:59:59.999Z";"2023-12-15T20:53:00.000Z";"2023-12-15T06:47:00.000Z";"2781";0.6481236078;0.6567959572;0.6282703562;0.6334813031;73104337.83;593964369.45;937619416;"2023-12-15T23:59:59.999Z"
"2023-12-14T00:00:00.000Z";"2023-12-14T23:59:59.999Z";"2023-12-14T23:48:00.000Z";"2023-12-14T13:34:00.000Z";"2781";0.6411157759;0.6486890718;0.6176615778;0.6481803262;70543980.52;607044029.1;936535721;"2023-12-14T23:59:59.999Z"
"2023-12-13T00:00:00.000Z";"2023-12-13T23:59:59.999Z";"2023-12-13T22:22:00.000Z";"2023-12-13T04:22:00.000Z";"2781";0.6452770731;0.6461521844;0.6146764964;0.6411195485;76718988.34;600129976;936065633;"2023-12-13T23:59:59.999Z"
"2023-12-12T00:00:00.000Z";"2023-12-12T23:59:59.999Z";"2023-12-12T02:31:00.000Z";"2023-12-12T17:37:00.000Z";"2781";0.655082603;0.6719367559;0.6243240227;0.645271197;87441777.7;603776395.11;935694012;"2023-12-12T23:59:59.999Z"
"2023-12-11T00:00:00.000Z";"2023-12-11T23:59:59.999Z";"2023-12-11T00:11:00.000Z";"2023-12-11T20:43:00.000Z";"2781";0.7180966043;0.7204957786;0.6449459074;0.6550939651;132260778.92;612731775.99;935334179;"2023-12-11T23:59:59.999Z"
"2023-12-10T00:00:00.000Z";"2023-12-10T23:59:59.999Z";"2023-12-10T23:05:00.000Z";"2023-12-10T10:01:00.000Z";"2781";0.6719964424;0.7217572749;0.6718145464;0.7181085974;85397171.75;671602888.61;935238613;"2023-12-10T23:59:59.999Z"
"2023-12-09T00:00:00.000Z";"2023-12-09T23:59:59.999Z";"2023-12-09T08:26:00.000Z";"2023-12-09T23:37:00.000Z";"2781";0.6891917166;0.7031653917;0.6659912889;0.6718614181;84552174.81;628011653.68;934733915;"2023-12-09T23:59:59.999Z"
"2023-12-08T00:00:00.000Z";"2023-12-08T23:59:59.999Z";"2023-12-08T15:04:00.000Z";"2023-12-08T00:01:00.000Z";"2781";0.6475788234;0.6973211627;0.6469564388;0.6891868811;98929627.83;643151634.44;933203536;"2023-12-08T23:59:59.999Z"
"2023-12-07T00:00:00.000Z";"2023-12-07T23:59:59.999Z";"2023-12-07T17:01:00.000Z";"2023-12-07T00:00:00.000Z";"2781";0.6035842671;0.6596263305;0.6035842671;0.6476764414;88320356.16;603961040.07;932504259;"2023-12-07T23:59:59.999Z"
"2023-12-06T00:00:00.000Z";"2023-12-06T23:59:59.999Z";"2023-12-06T16:17:00.000Z";"2023-12-06T23:43:00.000Z";"2781";0.6323352154;0.6392693974;0.6021125443;0.6033938014;87553066.06;560996539.9;929735338;"2023-12-06T23:59:59.999Z"
"2023-12-05T00:00:00.000Z";"2023-12-05T23:59:59.999Z";"2023-12-05T23:57:00.000Z";"2023-12-05T11:04:00.000Z";"2781";0.6057121242;0.6331224365;0.5836757643;0.6326568562;89452164.58;587984958.79;929390005;"2023-12-05T23:59:59.999Z"
"2023-12-04T00:00:00.000Z";"2023-12-04T23:59:59.999Z";"2023-12-04T08:52:00.000Z";"2023-12-04T11:23:00.000Z";"2781";0.602050432;0.6166560622;0.5824015897;0.6057960081;104931683.4;562792369.95;929013005;"2023-12-04T23:59:59.999Z"
"2023-12-03T00:00:00.000Z";"2023-12-03T23:59:59.999Z";"2023-12-03T01:21:00.000Z";"2023-12-03T14:21:00.000Z";"2781";0.6098730615;0.6132683694;0.5898807527;0.6019631361;41124339.7;559046646.88;928705785;"2023-12-03T23:59:59.999Z"
"2023-12-02T00:00:00.000Z";"2023-12-02T23:59:59.999Z";"2023-12-02T23:34:00.000Z";"2023-12-02T00:19:00.000Z";"2781";0.571966502;0.6125706192;0.570430964;0.609906098;57784074.2;565526161.21;927234804;"2023-12-02T23:59:59.999Z"
"2023-12-01T00:00:00.000Z";"2023-12-01T23:59:59.999Z";"2023-12-01T10:08:00.000Z";"2023-12-01T00:32:00.000Z";"2781";0.5577717093;0.5726018758;0.5548958901;0.571987681;49069648.96;530000603.8;926594438;"2023-12-01T23:59:59.999Z"
"2023-11-30T00:00:00.000Z";"2023-11-30T23:59:59.999Z";"2023-11-30T21:03:00.000Z";"2023-11-30T14:49:00.000Z";"2781";0.5495617699;0.5591738897;0.5450416407;0.5577096437;46685399.12;516589917.42;926270369;"2023-11-30T23:59:59.999Z"
"2023-11-29T00:00:00.000Z";"2023-11-29T23:59:59.999Z";"2023-11-29T09:21:00.000Z";"2023-11-29T20:41:00.000Z";"2781";0.5621204583;0.5718382086;0.5474512426;0.5495455054;55122676.12;508592092.79;925477668;"2023-11-29T23:59:59.999Z"
"2023-11-28T00:00:00.000Z";"2023-11-28T23:59:59.999Z";"2023-11-28T17:43:00.000Z";"2023-11-28T05:40:00.000Z";"2781";0.5592658176;0.5706733518;0.5503212587;0.5621400233;61286403.2;520006078.14;925047242;"2023-11-28T23:59:59.999Z"
"2023-11-27T00:00:00.000Z";"2023-11-27T23:59:59.999Z";"2023-11-27T00:49:00.000Z";"2023-11-27T19:50:00.000Z";"2781";0.581557518;0.5859085193;0.548325648;0.5592710866;61641850.69;516938600.25;924307751;"2023-11-27T23:59:59.999Z"
"2023-11-26T00:00:00.000Z";"2023-11-26T23:59:59.999Z";"2023-11-26T07:23:00.000Z";"2023-11-26T18:31:00.000Z";"2781";0.5977981467;0.6063837315;0.5749363429;0.5815220821;52621185.52;537397814.8;924122800;"2023-11-26T23:59:59.999Z"
"2023-11-25T00:00:00.000Z";"2023-11-25T23:59:59.999Z";"2023-11-25T08:36:00.000Z";"2023-11-25T00:08:00.000Z";"2781";0.5889295174;0.6023608898;0.5862716049;0.597783948;48826176.9;552197828.86;923741480;"2023-11-25T23:59:59.999Z"
"2023-11-24T00:00:00.000Z";"2023-11-24T23:59:59.999Z";"2023-11-24T10:37:00.000Z";"2023-11-24T00:18:00.000Z";"2781";0.5778576629;0.6015289479;0.5763204604;0.5889608215;52377584.64;542003378.63;920270685;"2023-11-24T23:59:59.999Z"
"2023-11-23T00:00:00.000Z";"2023-11-23T23:59:59.999Z";"2023-11-23T01:31:00.000Z";"2023-11-23T15:28:00.000Z";"2781";0.5841267165;0.5920770256;0.5681976245;0.5778552986;50073709.44;531696557.14;920120588;"2023-11-23T23:59:59.999Z"
"2023-11-22T00:00:00.000Z";"2023-11-22T23:59:59.999Z";"2023-11-22T23:58:00.000Z";"2023-11-22T00:01:00.000Z";"2781";0.5234638534;0.5842266363;0.5215311761;0.5841799292;68756278.36;537197631.65;919575639;"2023-11-22T23:59:59.999Z"
"2023-11-21T00:00:00.000Z";"2023-11-21T23:59:59.999Z";"2023-11-21T10:51:00.000Z";"2023-11-21T22:58:00.000Z";"2781";0.567820635;0.5822586346;0.5194767171;0.523598479;80717224.87;481369794.61;919349108;"2023-11-21T23:59:59.999Z"
"2023-11-20T00:00:00.000Z";"2023-11-20T23:59:59.999Z";"2023-11-20T10:50:00.000Z";"2023-11-20T21:22:00.000Z";"2781";0.5755023576;0.5874758307;0.56479262;0.5678233825;53326889.91;520937050.29;917427965;"2023-11-20T23:59:59.999Z"
"2023-11-19T00:00:00.000Z";"2023-11-19T23:59:59.999Z";"2023-11-19T23:50:00.000Z";"2023-11-19T01:36:00.000Z";"2781";0.5620553201;0.5766364094;0.5506028386;0.5755542676;49017085.88;528310912.59;917916767;"2023-11-19T23:59:59.999Z"
"2023-11-18T00:00:00.000Z";"2023-11-18T23:59:59.999Z";"2023-11-18T00:01:00.000Z";"2023-11-18T07:08:00.000Z";"2781";0.5685970273;0.5691537875;0.5392263474;0.5620683655;67712122.74;515749940.39;917592898;"2023-11-18T23:59:59.999Z"
"2023-11-17T00:00:00.000Z";"2023-11-17T23:59:59.999Z";"2023-11-17T02:13:00.000Z";"2023-11-17T16:08:00.000Z";"2781";0.5721951803;0.5939219142;0.5446999876;0.5685588169;96819104.07;521410345.84;917073714;"2023-11-17T23:59:59.999Z"
"2023-11-16T00:00:00.000Z";"2023-11-16T23:59:59.999Z";"2023-11-16T03:58:00.000Z";"2023-11-16T23:23:00.000Z";"2781";0.6126118728;0.621511429;0.5666577332;0.5721870482;102664132.54;523538495.8;914977886;"2023-11-16T23:59:59.999Z"
"2023-11-15T00:00:00.000Z";"2023-11-15T23:59:59.999Z";"2023-11-15T22:47:00.000Z";"2023-11-15T01:56:00.000Z";"2781";0.5718623671;0.6206422939;0.5691016403;0.6126659935;94909302.01;560406563.88;914701599;"2023-11-15T23:59:59.999Z"
"2023-11-14T00:00:00.000Z";"2023-11-14T23:59:59.999Z";"2023-11-14T09:13:00.000Z";"2023-11-14T18:58:00.000Z";"2781";0.5777145304;0.5890402258;0.5435511694;0.5717607617;82007911.7;522732179.21;914249830;"2023-11-14T23:59:59.999Z"
"2023-11-13T00:00:00.000Z";"2023-11-13T23:59:59.999Z";"2023-11-13T01:20:00.000Z";"2023-11-13T21:38:00.000Z";"2781";0.6313849337;0.6484294425;0.5776698693;0.5777305606;94216108.16;527943732.37;913823447;"2023-11-13T23:59:59.999Z"
"2023-11-12T00:00:00.000Z";"2023-11-12T23:59:59.999Z";"2023-11-12T14:19:00.000Z";"2023-11-12T01:14:00.000Z";"2781";0.6231866273;0.6520838342;0.6050929367;0.6313049094;117885186.56;575236190.77;911185993;"2023-11-12T23:59:59.999Z"
"2023-11-11T00:00:00.000Z";"2023-11-11T23:59:59.999Z";"2023-11-11T17:31:00.000Z";"2023-11-11T04:31:00.000Z";"2781";0.6040289518;0.6470411026;0.5890835701;0.6232101106;148331798.11;567620294.15;910800843;"2023-11-11T23:59:59.999Z"
"2023-11-10T00:00:00.000Z";"2023-11-10T23:59:59.999Z";"2023-11-10T09:37:00.000Z";"2023-11-10T00:07:00.000Z";"2781";0.5513623359;0.6094908975;0.5490184957;0.6040303711;125937734.95;549222309.67;909262739;"2023-11-10T23:59:59.999Z"
"2023-11-09T00:00:00.000Z";"2023-11-09T23:59:59.999Z";"2023-11-09T15:22:00.000Z";"2023-11-09T16:16:00.000Z";"2781";0.5712300038;0.5904508164;0.5170574825;0.5513592356;133144987.76;501212734.36;909049313;"2023-11-09T23:59:59.999Z"
"2023-11-08T00:00:00.000Z";"2023-11-08T23:59:59.999Z";"2023-11-08T18:17:00.000Z";"2023-11-08T06:22:00.000Z";"2781";0.5593302094;0.577892178;0.5526465099;0.5712784746;85300197.62;519216220.78;908867118;"2023-11-08T23:59:59.999Z"
"2023-11-07T00:00:00.000Z";"2023-11-07T23:59:59.999Z";"2023-11-07T06:49:00.000Z";"2023-11-07T17:08:00.000Z";"2781";0.5740743168;0.589599753;0.5422763352;0.5594188097;66639709.95;508263699.3;908556685;"2023-11-07T23:59:59.999Z"
"2023-11-06T00:00:00.000Z";"2023-11-06T23:59:59.999Z";"2023-11-06T23:06:00.000Z";"2023-11-06T05:28:00.000Z";"2781";0.5669531014;0.5780636558;0.5583676199;0.5740716043;37266324.92;517398877.24;901279341;"2023-11-06T23:59:59.999Z"
"2023-11-05T00:00:00.000Z";"2023-11-05T23:59:59.999Z";"2023-11-05T17:54:00.000Z";"2023-11-05T14:01:00.000Z";"2781";0.5542905618;0.5769596399;0.5479759924;0.5669557881;45406417.07;510856727.84;901052143;"2023-11-05T23:59:59.999Z"
"2023-11-04T00:00:00.000Z";"2023-11-04T23:59:59.999Z";"2023-11-04T23:07:00.000Z";"2023-11-04T05:37:00.000Z";"2781";0.5330270603;0.5594851675;0.5258024208;0.5542780211;43491479.61;499308879.64;900827492;"2023-11-04T23:59:59.999Z"
"2023-11-03T00:00:00.000Z";"2023-11-03T23:59:59.999Z";"2023-11-03T23:20:00.000Z";"2023-11-03T01:24:00.000Z";"2781";0.5099848455;0.5357110876;0.4980572106;0.533026008;50376519.8;478228088.07;897194660;"2023-11-03T23:59:59.999Z"
"2023-11-02T00:00:00.000Z";"2023-11-02T23:59:59.999Z";"2023-11-02T12:01:00.000Z";"2023-11-02T16:32:00.000Z";"2781";0.5200370761;0.5381629193;0.5006035782;0.5100145253;119025375.93;457387271.91;896812246;"2023-11-02T23:59:59.999Z"
"2023-11-01T00:00:00.000Z";"2023-11-01T23:59:59.999Z";"2023-11-01T22:16:00.000Z";"2023-11-01T06:07:00.000Z";"2781";0.4798540237;0.5244032781;0.4677007039;0.5200629517;89315659.46;466206616.34;896442661;"2023-11-01T23:59:59.999Z"
"2023-10-31T00:00:00.000Z";"2023-10-31T23:59:59.999Z";"2023-10-31T02:09:00.000Z";"2023-10-31T15:20:00.000Z";"2781";0.487912171;0.4954023069;0.4696904014;0.4797721867;37679265.25;431087176.42;898524734;"2023-10-31T23:59:59.999Z"
"2023-10-30T00:00:00.000Z";"2023-10-30T23:59:59.999Z";"2023-10-30T09:13:00.000Z";"2023-10-30T21:16:00.000Z";"2781";0.4928210097;0.5033179097;0.4855024356;0.4878627814;51217844.51;438285324.44;898378276;"2023-10-30T23:59:59.999Z"
"2023-10-29T00:00:00.000Z";"2023-10-29T23:59:59.999Z";"2023-10-29T18:11:00.000Z";"2023-10-29T01:25:00.000Z";"2781";0.480937854;0.4968175762;0.4771149657;0.4927923711;28451811.13;441322884.31;895555431;"2023-10-29T23:59:59.999Z"
"2023-10-28T00:00:00.000Z";"2023-10-28T23:59:59.999Z";"2023-10-28T17:34:00.000Z";"2023-10-28T00:04:00.000Z";"2781";0.4664611157;0.4830703122;0.4659400861;0.480931735;22480885.82;430595808.04;895336649;"2023-10-28T23:59:59.999Z"
"2023-10-27T00:00:00.000Z";"2023-10-27T23:59:59.999Z";"2023-10-27T00:37:00.000Z";"2023-10-27T18:33:00.000Z";"2781";0.4775128955;0.4779962924;0.4598000981;0.4664497595;41674319;417456987.52;894966669;"2023-10-27T23:59:59.999Z"
"2023-10-26T00:00:00.000Z";"2023-10-26T23:59:59.999Z";"2023-10-26T08:07:00.000Z";"2023-10-26T15:32:00.000Z";"2781";0.478038423;0.4985888432;0.4631129263;0.4774618596;56046330.14;427140415.28;894606358;"2023-10-26T23:59:59.999Z"
"2023-10-25T00:00:00.000Z";"2023-10-25T23:59:59.999Z";"2023-10-25T15:52:00.000Z";"2023-10-25T08:16:00.000Z";"2781";0.4780841798;0.4867084653;0.467218895;0.4780141683;36838524.63;427485590.77;894294812;"2023-10-25T23:59:59.999Z"
"2023-10-24T00:00:00.000Z";"2023-10-24T23:59:59.999Z";"2023-10-24T12:46:00.000Z";"2023-10-24T06:34:00.000Z";"2781";0.4715252418;0.4890193494;0.4613275463;0.4779437138;54754961.35;427269848.19;893975244;"2023-10-24T23:59:59.999Z"
